Ticker,Entry,Result,PnL%,RS,ATR_Risk,FVG_Gap,BO_Strength,DaysFVGBO
AAOI,2024-03-21,Loss,-13.264746252961215,41.35294117647059,2.1030288975299074,2.461187513387912,8.509091463955976,1
AAOI,2024-03-22,Loss,-8.208448774697437,41.35294117647059,1.3426188711712992,5.527274391867898,0.3417648007091323,1
AAOI,2024-03-21,Loss,-13.264746252961215,41.35294117647059,2.1030288975299074,2.461187513387912,8.509091463955976,1
AAOI,2024-03-22,Loss,-8.208448774697437,41.35294117647059,1.3426188711712992,5.527274391867898,0.3417648007091323,1
AAOI,2024-09-09,Win,28.98925849260867,24.058823529411764,2.092240621395779,4.753520934621006,2.1176506491268343,5
AAOI,2024-09-13,Loss,-11.122516734177806,25.98039215686274,1.5186913143313194,1.2075460182045992,7.03296750897886,1
AAOI,2024-09-25,Loss,-9.837454336951735,29.823529411764707,1.3350564306351955,1.060074743805329,2.60173681973086,1
AAOI,2024-09-13,Loss,-11.122516734177806,25.98039215686274,1.5186913143313194,1.2075460182045992,7.03296750897886,1
AAOI,2024-09-25,Loss,-9.837454336951735,29.823529411764707,1.3350564306351955,1.060074743805329,2.60173681973086,1
AAOI,2024-09-13,Loss,-11.122516734177806,25.98039215686274,1.5186913143313194,1.2075460182045992,7.442271773203091,1
AAOI,2024-09-25,Loss,-9.837454336951735,29.823529411764707,1.3350564306351955,1.060074743805329,2.60173681973086,1
AAOI,2024-09-13,Loss,-11.122516734177806,25.98039215686274,1.5186913143313194,1.2075460182045992,9.438196548341992,1
AAOI,2024-09-25,Loss,-9.837454336951735,29.823529411764707,1.3350564306351955,1.060074743805329,2.60173681973086,1
AAOI,2024-09-13,Loss,-11.122516734177806,25.98039215686274,1.5186913143313194,1.2075460182045992,9.438196548341992,1
AAOI,2024-09-25,Loss,-9.837454336951735,29.823529411764707,1.3350564306351955,1.060074743805329,2.60173681973086,1
AAOI,2024-09-13,Loss,-11.122516734177806,25.98039215686274,1.5186913143313194,1.2075460182045992,9.438196548341992,1
AAOI,2024-09-25,Loss,-9.837454336951735,29.823529411764707,1.3350564306351955,1.060074743805329,2.60173681973086,1
AAOI,2024-10-11,Win,48.77492411187615,37.509803921568626,3.0352620527657725,3.773588300727429,5.120664219856796,7
AAOI,2024-09-13,Loss,-11.122516734177806,25.98039215686274,1.5186913143313194,1.2075460182045992,9.438196548341992,1
AAOI,2024-09-25,Loss,-9.837454336951735,29.823529411764707,1.3350564306351955,1.060074743805329,2.60173681973086,1
AAOI,2024-10-11,Win,48.77492411187615,37.509803921568626,3.0352620527657725,3.773588300727429,5.120664219856796,7
AAOI,2024-09-25,Loss,-9.837454336951735,29.823529411764707,1.3350564306351955,1.060074743805329,2.60173681973086,1
AAOI,2024-10-11,Win,48.77492411187615,37.509803921568626,3.0352620527657725,3.773588300727429,5.120664219856796,7
AAOI,2024-09-25,Loss,-9.837454336951735,29.823529411764707,1.3350564306351955,1.060074743805329,4.497891588006997,1
AAOI,2024-10-11,Win,48.77492411187615,37.509803921568626,3.0352620527657725,3.773588300727429,5.120664219856796,7
AAOI,2024-09-25,Loss,-9.837454336951735,29.823529411764707,1.3350564306351955,1.060074743805329,4.497891588006997,1
AAOI,2024-10-11,Win,48.77492411187615,37.509803921568626,3.0352620527657725,3.773588300727429,5.120664219856796,7
AAOI,2025-03-17,Loss,-13.537651953777797,24.058823529411764,1.1155221419236876,6.969200390207872,10.946587580789991,3
AAOI,2025-09-15,Loss,-20.101485789768496,66.33333333333333,3.067064691213144,9.045644276636459,5.458432899810162,4
AAOI,2025-09-15,Loss,-20.101485789768496,66.33333333333333,3.067064691213144,9.045644276636459,5.458432899810162,4
AAOI,2025-08-25,Loss,-9.005750883343765,49.03921568627451,0.8919892309422025,3.318584014781445,2.4842111687911173,3
AAOI,2025-09-15,Loss,-20.101485789768496,66.33333333333333,3.067064691213144,9.045644276636459,5.458432899810162,4
AAOI,2025-08-25,Loss,-9.005750883343765,49.03921568627451,0.8919892309422025,3.318584014781445,2.4842111687911173,3
AAOI,2025-09-15,Loss,-20.101485789768496,66.33333333333333,3.067064691213144,9.045644276636459,5.458432899810162,4
AAOI,2025-09-15,Loss,-20.101485789768496,66.33333333333333,3.067064691213144,9.045644276636459,5.458432899810162,4
AAOI,2025-09-15,Loss,-20.101485789768496,66.33333333333333,3.067064691213144,9.045644276636459,5.458432899810162,4
AAOI,2025-09-15,Loss,-20.101485789768496,66.33333333333333,3.067064691213144,9.045644276636459,5.458432899810162,4
AAOI,2025-09-15,Loss,-20.101485789768496,66.33333333333333,3.067064691213144,9.045644276636459,5.458432899810162,4
AAOI,2025-09-15,Loss,-20.101485789768496,66.33333333333333,3.067064691213144,9.045644276636459,5.458432899810162,4
AAOI,2025-09-15,Loss,-20.101485789768496,66.33333333333333,3.067064691213144,9.045644276636459,5.458432899810162,4
AAOI,2025-09-15,Loss,-20.101485789768496,66.33333333333333,3.067064691213144,9.045644276636459,5.458432899810162,4
